dataset_uri,title,modified,issued,publisher_uri,license,language,spatial,keyword,num_languages,num_keywords,domain,country,has_license,is_open_license,has_coordinates,description_length,description,has_temporal,temporal_start,temporal_end,is_machine_readable,format,publisher_name,has_keywords,is_multilingual,has_multilingual
http://data.europa.eu/88u/dataset/fr-120066022-srv-04f87f0a-cd3b-4808-9ba3-668ab50ee7a4,Data batch direct download service (WFS): Flood risk prevention plan of the municipality Maumusson-Laguian in the Gers department,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-05ad6eee-fa70-401e-bcfb-00d1c98b19ff,Data batch direct download service (WFS): Flood risk prevention plan of the municipality Lagarde in the Gers department,2020-09-24,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-079fa5bf-b207-4884-a9a5-5caaf479df17,Data batch direct download service (WFS): Flood risk prevention plan for North Arrats and Auroue in the Gers department,2019-04-04,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0b653493-3326-4aae-8d81-476d292b80b5,Data batch direct download service (WFS): Flood risk prevention plan of the municipality Blousson-Sérian in the Gers department,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0d56227a-74e9-4ea2-83e6-2923132bfbcc,Data batch direct download service (WFS): Flood risk prevention plan of the commune Leboulin in the Gers department,2020-09-16,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-042fac86-3772-4ad6-af73-42df2cc463e0,Simple download service (Atom) of the data package: Flood risk prevention plan for the Sava River basin in the Gers department,2019-04-04,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0476b45f-432d-42ba-bb7a-d6d64ec0cef4,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Lasseube-Propre in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0565c433-cc22-4696-9824-174a60631659,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Seissan in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-059c4504-6cbc-48e5-9db8-0984eb45645b,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Saint-Créac in the Gers department,2020-09-24,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-05ead3b9-f61a-432d-8596-78bc20be0eba,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Esclassan-Labastide in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-08683629-f582-49ac-b935-5e74222cbfb5,Simple download service (Atom) of the data package: Flood risk prevention plan of the Tieste-Uragnoux commune in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-095d6d9c-1637-436e-bf88-9d14b65c3a8b,Simple download service (Atom) of the data package: Flood risk prevention plan of the Miramont-Latour commune in the Gers department,2020-09-24,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0970e131-bd17-4d73-b6f6-4d6af6a32408,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Orbessan in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0af84a47-7ac8-41ae-a365-9b038d770b1b,Simple download service (Atom) of the data package: Flood risk prevention plan of the Pessan commune in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0b73311d-0a3d-48f1-991d-326986e48b2e,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Fleurance in the department of Gers,2020-09-24,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0c8d149c-5839-452e-8702-4265ca3911b8,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Maumusson-Laguian in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0d313dfb-ebbe-4b88-aa08-1ee5fab91e8a,Simple download service (Atom) of the data package: Gers River Flood Risk Prevention Plan on its Intermediate Section (Gers Department),2019-04-04,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0dbf6457-48ef-49d3-a19c-dde59d832cc8,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Ladevèze-Rivière in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0f10a93e-11f8-4acf-b4f2-ee730cc5dee4,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Samaran in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-0ff2be37-00b0-47de-9c86-8b2a6587230e,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Caumont in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-109eca9f-f634-42e9-8b45-da12561a13d9,Dataset Direct Download Service (WFS): Scope of the natural flood risk prevention plan — PPRi — of the downstream Allier sector — Nièvre (58),2021-05-04,,,,,nodeID://b683764037,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1198eb6a-def5-46ac-8644-2f8732f93f3d,Data batch direct download service (WFS): Risle-Aval Flood Risk Prevention Plan,2019-04-03,,,,,nodeID://b692399579,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-11b7f7c1-c27f-491a-96f3-99cf47537e7b,Dataset Direct Download Service (WFS): Natural flood risk prevention plan — Municipalities of the Aveyron sector — Zone d’aléas — Department of Tarn-et-Garonne,2021-07-22,,,,,nodeID://b683338524,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-117ba56c-6179-4e7a-8dab-9390fac9c3e8,"Simple download service (Atom) of the dataset: PPR of SEVIGNACQ-MEYRACQ (64DDTM 20020009) — Perimeter of the Flood Risk Prevention Plan (PPRN-PPRI) of Sévignacq-Meyracq (64522), Pyrénées-Atlantiques department.",2019-03-26,,,,,nodeID://b683948111,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-11844aa2-6e18-4ef9-bbbc-7e2920577770,Simple download service (Atom) of the dataset: Regulatory zoning of the Flood Risk Prevention Plan (PPRI) in the municipality of Le Thoronet (Var),2020-03-20,,,,,nodeID://b682916452,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-118621ac-a660-4ad0-bbe5-f0df07113085,Simple download service (Atom) of the dataset: Table listing flood risk maps produced on Meaux TRI,2020-03-03,,,,,nodeID://b717287639,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-123ed628-37d9-437e-ae96-f009d5ea1035,Dataset Direct Download Service (WFS): Yerres Flood Risk Prevention Plan Issues,2019-04-04,,,,,nodeID://b683761135,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-127008ce-3d47-49ae-913c-b7f385fc7c6e,Dataset Direct Download Service (WFS): Issue Linear of the Plan for the Prevention of Predictable Natural Flood Risks of the Cher Valley in the Indre-et-Loire,2021-07-29,,,,,nodeID://b683606086,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-13809795-784f-4e30-864f-7e30b82eaed3,Dataset Direct Download Service (WFS): Natural flood risk prevention plan hazard zone — PPRi — Val de Decise — Nièvre (58),2021-05-04,,,,,nodeID://b683624151,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-13dbdc09-5f3b-48c3-95dc-92b3d6abb181,Data batch direct download service (WFS): Flood risk prevention plan in the Osu watershed,2021-07-20,,,,,nodeID://b683621416,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-14a6eb0c-459f-4b77-a906-f7532ca3519e,Dataset Direct Download Service (WFS): Improved knowledge of flood risk by runoff and directions — runoff area,2021-06-11,,,,,nodeID://b683589746,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-163539ce-d256-49d6-b415-50bded7c4b3e,Dataset Direct Download Service (WFS): Flood Risk Prevention Plan (PPRI) hazard zone of the Clain Valley department of Vienna,2021-09-16,,,,,nodeID://b683235002,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-13e1c062-b00c-4b55-8054-78bc7fdd1819,"Simple download service (Atom) of the dataset: Regulatory zoning of the Flood Risk Prevention Plan (PPRI) in the municipalities of Ollioules, Sanary sur Mer and Six Fours les Plages (Var)",2020-03-18,,,,,nodeID://b682916243,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-146ca916-a880-446c-8d52-0d05553dbcbf,Simple download service (Atom) of the dataset: Regulated area of the Flood Risk Prevention Plan (PRIP) of the Fecht Versantine Basin in the Upper Rhine,2021-01-27,,,,,nodeID://b683968999,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-15c1087a-fc87-4b98-ac1f-222206403ab6,Simple download service (Atom) of the data package: Aquitaine: Sort of Bordeaux (overflow hazard) — Geolocation data produced by the GIS Flood Directive of Bordeaux flood risk.,2019-03-29,,,,,nodeID://b717009289,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-16e49f97-bba6-4db1-ae01-94cc783c3270,"Dataset Direct Download Service (WFS): Denguin PPR (64DDTM20080010) — hazard zone of the Denguin Flood Risk Prevention Plan (64198), Pyrenees-Atlantiques department.",2019-03-26,,,,,nodeID://b683224183,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-187971f2-a838-4a95-a410-314340f8b8dc,Dataset Direct Download Service (WFS): Regulated area of the Flood Risk Prevention Plan (PRIP) of the Largue Valley in the Haut-Rhin,2021-01-29,,,,,nodeID://b721800080,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1a407470-2db4-4531-9f07-5b6983c5a4d1,Dataset Direct Download Service (WFS): Perimeters of flood risk prevention plans in the Eure,2021-07-29,,,,,nodeID://b683502554,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-16b819b4-1563-4645-9f82-633b4d9fae54,"Simple download service (Atom) of the dataset: PPR de BORDERES (64DDTM20050006) — Perimeter of the Flood Risk Prevention Plan (PPRN-PPRI) of Bordéres (64137), Pyrénées-Atlantiques department.",2019-03-26,,,,,nodeID://b692533022,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1706da56-d2bf-4559-a6e3-3b8287518a7c,Simple download service (Atom) of the dataset: One-off issue of the natural flood risk prevention plan in the Val de Decise — Nièvre (58),2021-05-04,,,,,nodeID://b684222618,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1777a67c-9d8f-4792-b30e-495f83ad5a98,Simple download service (Atom) of the data package: Flood risk prevention plan for the municipality of L’Isle de Noé (Gers),2019-04-04,,,,,nodeID://b692073570,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-180f7c89-ffd8-4b9b-812c-56cc8f22ce42,Simple download service (Atom) of the dataset: Uncertainties of the flood risk prevention plan (PPRI) of the Vézère basin in Corrèze,2022-01-07,,,,,nodeID://b684938760,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-19600be3-5dc5-4e68-a6bc-bec16c0a8767,Simple download service (Atom) of the dataset: Improved knowledge of flood risk through runoff and directions — Water bodies,2021-06-11,,,,,nodeID://b696649206,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1a2829b4-81c0-446b-b3df-26833fa4e085,Simple download service (Atom) of the data package: DDT 48 — FLOOD RISK PREVENTION PLAN FOR THE MUNICIPALITY OF SALELLES,2019-03-22,,,,,nodeID://b682858044,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1a80430a-a3d2-4abf-a8f7-ecfa5ee26f80,Simple download service (Atom) of the dataset: Perimeter of the natural flood risk prevention plan — PPRi — Val de La Charité-sur-Loire — Nièvre (58),2021-05-04,,,,,nodeID://b692715580,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1ade00cc-ea77-421e-90df-73fb69106e1d,Simple download service (Atom) of the dataset: Perimeter of the natural flood risk prevention plan — PPRi — Val de Nevers — Nièvre (58),2021-05-04,,,,,nodeID://b684193200,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1b49d5cd-8d79-4731-9c21-3db3390757af,Simple download service (Atom) of the dataset: PPRI of the River La Sèvre Nantaise — Profiles of the Flood Risk Prevention Plan — Vendée,2019-04-02,,,,,nodeID://b692549319,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1b8b49fd-132a-4192-8503-db803f420da7,Data batch direct download service (WFS): Downstream Eure Flood Risk Prevention Plan,2019-04-03,,,,,nodeID://b692399854,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1b8e48bc-4a6f-4d89-b094-815cbf4b7565,Dataset Direct Download Service (WFS): Regulatory zoning of the natural flood risk prevention plan — PPRi — Val du Bec d’Allier — Val de Givry — Nièvre (58),2021-05-04,,,,,nodeID://b696451197,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1c531eb2-62e8-4020-9491-86a83a3f54e6,"Dataset Direct Download Service (WFS): Perimeter of the natural flood risk prevention plan — PPRi — Val de Léré-Bannay, La Celle-sur-Loire — Nièvre (58)",2021-05-04,,,,,nodeID://b683417674,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1ce85cde-e9e6-4f5c-ae50-2c6f5b3f9f6a,Dataset Direct Download Service (WFS): Origin of the risk that led to the establishment of the Flood Risk Prevention Plan (PPRI) Corrèze and tributaries of the Brive en Corrèze basin,2022-01-14,,,,,nodeID://b717587594,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1edb0a39-7323-4e31-808c-f518d02f05f6,"Dataset Direct Download Service (WFS): PPR OUSSE (64DDTM20130010) — Restricted area of the flood risk prevention plan (PPRN-PPRI) of the municipality of OUSSE, 64439, department of Pyrénées-Atlantiques",2019-03-26,,,,,nodeID://b696408704,WFS 1.1.0,0,1,floods,unknown,False,False,True,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1c234b3c-ca39-49f4-a767-b27353babf5d,Simple download service (Atom) of the dataset: Regulatory zoning of the flood risk prevention plan by overflow of the Marne de Vitry-le-François River — Marne sector,2019-04-04,,,,,nodeID://b682901925,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1d961307-7e4b-428b-8208-fad634f0b610,Simple download service (Atom) of the data package: Flood risk prevention plan in the STABIACCIU Valley — amended,2021-07-20,,,,,nodeID://b682905051,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1ec75da1-24a3-4249-9876-78ab676956b0,"Simple download service (Atom) of the dataset: PAU PPR (64DDTM20050023) — hazard area of the PAU Flood Risk Prevention Plan (64445), Pyrenees-Atlantiques department.",2019-03-26,,,,,nodeID://b682891133,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1f41fe0a-db05-4f3d-9669-965beaae0056,"Simple download service (Atom) of the dataset: Aquitaine: Basque Coast Sorting (marine submersion) — Table listing flood risk maps produced on a given IRR, Flood Directive.",2019-03-29,,,,,nodeID://b684096861,,0,0,floods,unknown,False,False,True,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-11c0d25d-c777-4433-8749-1b0c300ec4ec,Data batch direct download service (WFS): Flood risk prevention plan for the downstream Gers in the Gers department,2019-04-04,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-13950500-d649-42c7-a5da-93aa2e43f976,Data batch direct download service (WFS): Flood risk prevention plan of the commune Montestruc-sur-Gers in the Gers department,2020-09-24,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-145fe0ce-62aa-4197-a95b-db9ba4c9e8df,Data batch direct download service (WFS): Flood risk prevention plan of the municipality Sembouès in the Gers department,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-18f6cc7a-caf1-43f6-a933-cb924ea2f035,Data batch direct download service (WFS): Flood risk prevention plan of the commune Saint-Mézard in the Gers department,2020-09-24,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1a58dd69-d1b9-4ae4-a2c0-5816af0de021,Data batch direct download service (WFS): Flood risk prevention plan of the commune Saint-Léonard in the Gers department,2020-09-24,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1cadd06b-1c7d-41ed-b652-0a24cc43cb66,Data batch direct download service (WFS): Flood risk prevention plan of the Courties commune in the Gers department,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1eaf06f0-ba4b-4f23-9b1e-9013cddd1370,Data batch direct download service (WFS): Flood risk prevention plan of the commune Lavardens in the Gers department,2020-09-16,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1ed60385-4b90-4daf-b322-d2b6ab04fbf1,Data batch direct download service (WFS): Flood risk prevention plan of the Gée-Rivière commune in the Gers department,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1f4269b0-c8d1-4469-af16-6fcd0a480459,Data batch direct download service (WFS): Flood risk prevention plan of the commune Estampes in the department of Gers,2020-10-05,,,,,,WFS 1.1.0,0,1,floods,unknown,False,False,False,0,,False,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-10e8f820-46f8-44a6-8c6f-d074f92a5de3,Simple download service (Atom) of the data package: Flood risk prevention plan of the Sarragachies commune in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-17c92077-a6b0-4566-b047-ac8377284207,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Pavia in the Gers department,2020-09-16,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1959340e-b058-4fce-9619-ab04c2876944,Simple download service (Atom) of the data package: Flood risk prevention plan of the commune Lannux in the Gers department,2020-10-05,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-19f0ed80-cfcd-4b98-9c24-404042e19932,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Pergain-Taillac in the Gers department,2020-09-24,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/fr-120066022-srv-1e381d3b-85d0-40d8-a102-a3c1ae3d2a11,Simple download service (Atom) of the data package: Flood risk prevention plan of the municipality Lamothe-Goas in the Gers department,2020-09-24,,,,,,,0,0,floods,unknown,False,False,False,0,,False,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/09bd95e6-091a-4b04-8984-1a7ea23fcf9d,Pesticides in groundwater (Flanders),2024-12-10,2020-02-24,https://org.belgif.be/id/CbeRegisteredEntity/0887290276,,http://publications.europa.eu/resource/authority/language/NLD,https://sws.geonames.org/3337388/,grondwater | pesticiden,1,2,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/levelims-ramis-201500444,Measurement results for radioactivity in: Groundwater (02.12.2015),2017-01-27T20:24:38.414909,2016-06-14T00:00:00,nodeID://b5354053677,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b5354053681,futtermittel | lebensmittel | strahlenschutzvorsorge | umwelt,1,4,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/92934327-8653-44df-b871-e77adaf4db14,Groundwater equals Min 2019,2021-01-28T18:05:47.926942,2021-01-28T00:00:00,nodeID://b5853852839,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b5853852828,geodaten | gleichenplan | grundwasser | grundwassergleichen | grundwasserschutz | hydrogeologie,1,6,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/r_emiro_2022-12-20t122901,"Natural Resources Database for Groundwater Knowledge Framework - Sources in Natural Conditions, Mountain and Plain Sector",2025-12-31T00:00:00,2022-12-20T11:53:45.576119,nodeID://b5754980388,,http://publications.europa.eu/resource/authority/language/ITAa,nodeID://b5754980389,eu | open-data,1,2,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/levelims-ramis-202100410~~1,Measurement results for radioactivity in: Groundwater (23.11.2021),2022-12-08T17:17:34.987271,2022-12-08T00:00:00,nodeID://b5376628389,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b5376628386,futtermittel | lebensmittel | strahlenschutzvorsorge | umwelt,1,4,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/332e1673-d91b-4ddc-8950-ff12cd885d75,WFD: Chemical status of groundwater bodies with regard to nitrate 2022-2027,2024-05-24,2021-12-22,urn:uuid:ef916bfc-5d97-a8bb-a117-b10e5da45c6b,,http://publications.europa.eu/resource/authority/language/DEU,nodeID://b5859610636,gewässerschutz | sachsen | wasser-de | wasserrahmenrichtlinie,1,4,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/eacf9763-b19e-46f7-8e2c-f15ab58265e9,Inspire Download Service (predefined ATOM) for data set Groundwater body of Saarland,2025-02-25,2022-06-14,nodeID://b5798367284,,,nodeID://b5798367296,Geologie | Gewässer | Grundwasser | Grundwasserschutz | Grundwasserträger | Hydrogeologie | Wasser | Wasserkörper | bergbau_geologie | infoFeatureAccessService | opendata | wasser,0,12,groundwater,unknown,False,False,True,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/3f071d26-8fa6-48b2-b49a-0df1e5b140ea-6571-agis_service_center,Priority groundwater area Indicative plan V 1.1,2025-02-18T00:00:00,2011-05-13T00:00:00,http://www.ag.ch/raumentwicklung,,http://publications.europa.eu/resource/authority/language/DEU,,,1,0,groundwater,unknown,False,False,False,0,,True,,,False,,,False,False,False
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1332-,Hydrochemistry data from the state groundwater monitoring,2025-10-17,2022-10-31,nodeID://b5861212328,,,,Gręžinys | Vda | hidrocheminiai tyrimai | koncentracijos,0,4,groundwater,unknown,False,False,False,0,,True,,,False,,,True,False,False
http://data.europa.eu/88u/dataset/ada08133-b970-4c5d-92fc-561cccc76659,Reporting Water Framework Directive 2010: summaries on the quantitative status of groundwater bodies by WFD basin,,2012-05-01T12:00:00,https://www.data.gouv.fr/organizations/534fffb2a3a7292c64a78123,,,,adour-garonne | artois-picardie | cadre-reglementaire-donnees-issues-de-rapportages-collecte-de-donnees-pour-les-indicateurs | corse | donnees-descriptives | donnees-ouvertes | donnees-qualitatives | eau | eau-souterraine | eaux-interieures | eaux-souterraines | etat-du-milieu-qualite-quantite | france-entiere | france-metropolitaine | gouvernance-et-gestion-integree-de-leau-politique-publique | guadeloupe | guyane | hvd | impact-sur-lenvironnement | loire-bretagne | martinique | mayotte | observation-de-la-terre-et-environnement | politique-communautaire-de-lenvironnement | qualite-de-lenvironnement | qualite-et-surveillance-de-leau-programmes-de-surveillance-reseaux-de-mesure | reunion | rhin-meuse | rhone-mediterranee | seine-normandie | zones-de-gestion-de-restriction-ou-de-reglementation-et-unites-de-declaration,0,31,groundwater,unknown,False,False,False,0,,True,,,False,,,True,False,False
