dataset_id,task,baseline_score,low_score,high_score
http://data.europa.eu/88u/dataset/5-year-flood-and-coastal-risk-management-fcrm-asset-maintenance-programme,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/indicative-flood-risk-areas-1km-blue-squares,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/indicative-flood-risk-areas-clusters,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-10,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-12,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-13,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-14,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-15,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-16,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-17,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-19,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-2,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-20,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-21,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-22,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-23,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-24,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-25,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-3,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-7,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-0-1-percent-9,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/fmfp-ltfri-kpi-reporting,compliance_reporting,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/flood-risk-for-extreme-events-free-historical-rainfall-data-and-maps-from-the-quantifying-flood,compliance_reporting,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/flood-risk-for-extreme-events-free-historical-rainfall-data-and-maps-from-the-quantifying-flood1,compliance_reporting,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/flood-risk-for-extreme-events-free-radiosonde-wind-profiles-data-and-model-output-from-the-expl1,compliance_reporting,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/hochwasser-gefahrenzonenplan,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/hochwasser-ueberflutungsflaechen,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/hochwasserabflussbereiche-hw100,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/hochwasserabflussbereiche-hw30,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/hochwasserabflussbereiche-hw300etc,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-7547e3d5-1d19-4348-94e5-649141bc26a7,compliance_reporting,0.08,0.08533333333333333,0.07529411764705882
http://data.europa.eu/88u/dataset/http-descartes-dev-cete-mediterranee-i2-c0d686dd-e0d5-4c57-8004-aab771afe590,compliance_reporting,0.08,0.08533333333333333,0.07529411764705882
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-41b2960e-b97d-4c5a-b18d-94055ba3b94f,compliance_reporting,0.08,0.08533333333333333,0.07529411764705882
http://data.europa.eu/88u/dataset/http-descartes-dev-cete-mediterranee-i2-146af6df-53c3-4060-a00e-bd006fcb9722,compliance_reporting,0.08,0.08533333333333333,0.07529411764705882
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-67f3d4fb-9068-4660-893f-d8e7ebf6f6ca,compliance_reporting,0.08,0.08533333333333333,0.07529411764705882
http://data.europa.eu/88u/dataset/5e3aecae6f444171a920b200,compliance_reporting,0.04000000000000001,0.04266666666666667,0.037647058823529415
http://data.europa.eu/88u/dataset/5e3aecae8b4c413f73d9c5a3,compliance_reporting,0.04000000000000001,0.04266666666666667,0.037647058823529415
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-20f47a80-7ae0-4cc1-b9cc-c3f787617f0e,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-d5b46fcf-f373-483e-8c21-90417e274741,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-3d4a92b9-d638-4f79-9193-7f44525ccf34,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-6a4196c8-ad1f-4c73-a2fd-343b23e8d005,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/http-catalogue-geo-ide-developpement-durable-gouv-fr-fr-120066022-orphan-1e8694da-2f31-400c-ae66-6c523d89cea8,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/451a06b4-a08f-4c29-afb4-1cb778a4e8e5,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/504fb96a-46b9-4e54-b51f-fe9f3370b290,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/9572a09e-a94b-412a-a76a-1f6742517147,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-06479695-48d0-4b7a-897f-6b8424c997ad,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fr-120066022-jdd-30f75954-1c5c-4c0e-83dd-1fe91e36a58e,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-85524c75-f102-4b33-a58c-64e0707344ad,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-b9dbc345-f255-4803-933d-41dca448853f,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fr-120066022-jdd-d7791fb2-c54d-4023-aecd-165101983f0a,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/376937c6-7a4a-4c0b-8bfb-4ecbb74cef87,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an1,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an10,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an11,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an12,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an14,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/modelled-fluvial-flood-depth-and-climate-change-depth-difference-data-created-2004-1-percent-an15,compliance_reporting,0.075,0.08,0.07058823529411765
http://data.europa.eu/88u/dataset/079666f2-9cb4-4898-baf7-c1a5d5a7791b,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/2ae1b9db-3fe9-44b2-a43b-72c67738b547,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/35f2898d-5e78-4307-b1dc-d8a5702377cc,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/7b42a03b-7fa1-4d5b-8751-67577fe69276,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/8597c0f4-94ef-49ec-ab1f-711d1b2d8b86,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/97cc93f9-b383-4947-b0aa-9cd574ef82dd,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/9aae995f-adf4-430e-8f4e-3f50304ca655,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/d06a30e7-688a-4263-945d-c69da01cdffc,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/6239e61e-1bf9-45cf-880d-57001b69621b,compliance_reporting,0.12,0.128,0.11294117647058824
http://data.europa.eu/88u/dataset/6d4bda88-0f74-4983-9ca2-089f936a1d60,compliance_reporting,0.12,0.128,0.11294117647058824
http://data.europa.eu/88u/dataset/1cff8b3a-125a-420c-bd1e-6a6c9df6aab1,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/38299049-6749-4627-89c1-c3d9e8d7dd90,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/3f823d39-e6b2-41bc-b309-2c15274bbbef,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/4bd09cc4-ddc5-456a-af95-f39c7b06aa99,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/543cb8ad-05a1-4a61-8efd-1dacad4252af,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/590a1b98-e0b8-4702-beb7-49c6dab17122,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/6344ef89-bc6c-4d75-8a3c-e1023cb891e3,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/645df593-f887-4c84-ac86-2d9d17de4f81,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/78b947ef-ff9f-4277-b944-3d58252612b5,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/7a8ceb60-c7e7-4dc3-bccb-c9be42f071bf,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/adbca767-4de3-4eec-b8ce-ff7217e8f812,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/bdbe1b2c-7166-4379-ae34-1f2f18bfd2be,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/f969b8c5-8798-4b89-8d12-611e7a76128b,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-6bfdbb30-58a2-4617-a407-5d70dda79201,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7a410944-a6df-4e79-b51f-bf5ee6c242f7,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fr-120066022-jdd-7d1449cd-8737-408c-8d2f-07a1c9920f0e,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-8cdf17e9-6776-414f-83f5-9162f8596736,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-f1e4ceac-3684-4fb0-92b2-37e02c3c3d3d,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-22d4dd95-4bba-4669-a2f8-6c9cc59044c5,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-3ddf7b17-2f31-4985-83f3-f501cd76a937,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-5eedf7db-85fb-4ce1-9045-1868e07554b8,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-76c4f26a-2e08-4b46-880c-ba389a79800d,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-8980ffeb-fd73-4cb9-a758-097a592bbba1,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/0b058daf-109e-4314-9ca4-42b38ed6ac30,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/104d4f75-e454-4d59-95d3-2263ecff756c,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/188cfafd-a318-4400-b09b-d50db96b1af1,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/3e474887-f347-4a3e-a87f-140e4a5103c3,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/4bf6e633-33b5-4b77-81ce-7ead03ff3148,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/683423c6-8bc6-4a8a-9ec3-4040d8bbe3d9,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/6b9e04b2-ac10-456f-96dc-e2a41fc172a8,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/750441b9-13ec-464e-978a-27ef528f2ed6,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/05c62876-9e06-4f78-a162-3069b863c996,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/14e0197f-4fb8-4f28-af17-98d87c59d5a5,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/386606f2-5984-4162-825c-88c5f3ba1ea3,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/4fd5f0ed-2cd1-46e8-8a9f-12c254f3248f,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/54bb0a1f-b220-4879-96c0-d5b29359408d,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/69cbdecc-8be3-4d20-a616-b6689e003011,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/72868e89-c3b0-4d07-9381-cdecce1f4112,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/648762d4-522b-4f55-94f3-bde6c509c98d,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/6a8ce400-e3ec-423d-a1fc-e6aa86b7bf93,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/91736af2-aabf-4b97-b638-3be055345b28,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/95aef630-edc4-4d52-b85f-ddbd10df9771,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/c0f125a6-064d-4dec-9ad0-9d2fa544279e,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/62ddf998-1e32-4358-8666-c6b82518aa7e,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/09b6ffd3-5107-49c3-9a70-5f9d1d07ba39,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/11c58995-b9f2-4df0-a0b2-1b8f4c708c1a,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/150262f2-6d61-4ef7-8ac6-a8f1bfec82b5,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/2405c3b1-75c3-4c6b-ae8c-edb9bfe5c91d,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/277e780c-2d08-49a8-9dd7-123c21fe4308,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/434d0e23-1fc0-40c2-be65-b2637e6ae85d,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/469e3e60-f21f-455f-8440-6b29d2612701,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/4e4a63ed-9a12-4e12-8f75-a8e582147331,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/4fe9ef65-e462-42f9-9d13-8fca157cf93b,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/6c85a229-54f3-440f-b096-2c7052e1ba77,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/3d941fab-86f3-4603-b94b-3d2b7cb483c3,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/5ab23244-13e4-4c05-85cf-25fc5a4001e4,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/1c6e2c59-afde-4eb7-a54f-c8a011bf4bc1,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/49bce9b6-29ed-49dc-b2e8-dc4737435035,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/51f1a285-7a35-49c9-9fe0-34e9f51dbf8d,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/8b9bcbc1-c046-4895-ba1a-d0f48f404da8,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/e7e85e03-cd33-4ec7-8d18-4e9e8d17e3d8,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/f1d6e00e-725d-493b-9c5b-adab79fb48f8,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/13615f0b-ee07-493c-954b-406fedfa54df,compliance_reporting,0.195,0.20800000000000002,0.18352941176470589
http://data.europa.eu/88u/dataset/75a64f8f-f2fe-43c6-8f2c-f4c512432e9a,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/7c1a65ec-a6c3-48cd-ac9e-46cddabe226c,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/98e25cf7-3ad2-4a66-9a19-ae3707ca1fbd,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/99aca77a-7466-469e-a845-ad2694314d6c,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/a22056e5-0edc-407a-a41d-331ab62aa9cc,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/a27e4ed2-46a2-418b-9dc0-32c7e29831e7,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/ac3437b8-ca12-4e0b-b973-b6cd106e0cf5,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/b5aa6593-0943-43c6-9c6c-db65b37c1d83,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/c27c1b58-052a-4499-aabf-1d188269facb,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/d891bd5d-a1b7-4d8c-9d0f-3b177d566454,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/dc4d315e-6b7c-47b9-a3f8-8432719ba59b,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/efdfda6e-f3c1-43f3-8825-16d5c4e46ec3,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fb0fa9a6-18de-4919-a066-0a83294fabeb,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fb8e6939-1629-4434-974b-d3998c2821e8,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0892c588-2612-460c-a6b3-0a4de1484801,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0a09e348-cb75-4832-be45-db4578b4152e,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1069caa3-f717-498e-8250-64ff0bc56ddd,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-13c0cc39-84d2-43c3-a9f8-09d03de18ed0,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1562f53b-5f30-4bc3-9845-fbb336ca7bdf,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-19046ce7-b07e-4cd6-9be3-836672a78c73,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1f8fed6b-522f-4ab6-ba01-136731fcecdf,compliance_reporting,0.2,0.21333333333333335,0.18823529411764706
http://data.europa.eu/88u/dataset/fr-120066022-jdd-22b7c852-71a4-4307-82ae-718553d6d8c3,compliance_reporting,0.16999999999999998,0.18133333333333332,0.16
http://data.europa.eu/88u/dataset/801f5b6e-ef4e-4939-bcb6-1237e83212da,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/81bceebb-2b69-42da-a9c2-31d082e57319,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/84cd0fa9-d371-476e-866a-bcc6876bf88f,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/943c0464-bfb6-462f-a166-43fc4672bf28,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/99ead3b3-dad9-43e5-b2e3-46d6f6b02b18,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/a774cbb1-0d82-41b2-892e-d327fc337578,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/b2e62452-c2e5-4fa2-b662-bb3b9b11ec53,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/bc43a50c-62ae-4873-8f66-16afdcfa276a,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/cfc26a96-5517-408a-96d3-2388f575ce4d,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/d4a329ca-5f52-4281-bf29-4b71b67039a7,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/e475cb9d-d781-4602-8bc8-fc106405a315,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/f3baf22b-176f-4333-956b-b3d2e889e6d1,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/f9db2e1f-cb76-4f23-86ff-7fa6351d31d0,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/fa46ced6-cb00-49a8-9cda-b96f7b39a586,compliance_reporting,0.125,0.13333333333333333,0.11764705882352941
http://data.europa.eu/88u/dataset/fr-120066022-jdd-000dd2a6-1646-4178-ab63-567c96b896f1,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0091a936-e38d-411f-ae3a-b68243f776c2,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0f460b9d-0299-4acd-bfab-99d162ae9670,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-0fe80f11-87aa-4c2e-8784-cf916e4f7dca,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-11004992-b29f-49a6-9306-1be6c4e63d43,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-19c96628-37f1-4eb3-9d0d-7d686126a4a2,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1c3c9efa-60df-4ed9-b3ee-40382aac8fb4,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1c688827-c44e-4155-a9c7-7e5abe9ff0bc,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
http://data.europa.eu/88u/dataset/fr-120066022-jdd-1ec42bd7-9f7c-4a20-8708-dcdcfbb27450,compliance_reporting,0.16499999999999998,0.176,0.15529411764705883
